time,operator,country,technology,quality,download,upload,rtt
1700597874,telenor,norway,4g,good,19084.218944679913,22882.91662237768,97.43115728861885
1700597880,telenor,norway,4g,good,24440.703804231463,20247.314668664352,177.24053415244015
1700597886,telenor,norway,4g,good,68368.32236304908,16069.127418411452,69.43262540588631
1700597892,telenor,norway,4g,good,19327.794971727508,15101.334149569184,49.40043234460427
1700597898,telenor,norway,4g,good,66630.49738357942,26399.32698695483,78.21629778530263
1700597904,telenor,norway,4g,good,56779.175070939666,15808.479435179905,61.55788681536404
1700597910,telenor,norway,4g,good,32241.848974400313,17007.42104586926,116.71914108068378
1700597916,telenor,norway,4g,good,58262.06404095009,8894.429619609491,311.3512488101606
1700597922,telenor,norway,4g,good,88962.17096681261,43134.47328212935,184.60846251774242
1700597928,telenor,norway,4g,good,96612.41826938785,31950.010099099014,127.64133398072494
1700597934,telenor,norway,4g,good,65429.77412442885,29651.38837412098,155.67465830125448
1700597940,telenor,norway,4g,good,52636.63477248362,24498.909682472102,92.6962456516075
1700597946,telenor,norway,4g,good,36532.70651160004,7751.685670455501,140.12620090580117
1700597952,telenor,norway,4g,good,35317.85006582708,34083.03459830923,104.8828963092134
1700597958,telenor,norway,4g,good,43106.50099584198,9210.853227057361,108.0809224155437
1700597964,telenor,norway,4g,good,5520.151718246394,4580.6694153826975,138.71841729168887
1700597970,telenor,norway,4g,good,39183.691560277715,8530.776305573861,72.3293828757702
1700597976,telenor,norway,4g,good,41210.57600695956,32025.86043414057,61.21507304503878
1700597982,telenor,norway,4g,good,27064.050159500435,18245.32124072583,153.61832056357076
1700597988,telenor,norway,4g,good,82952.9983511361,47075.1178382019,117.84848255765843
1700597994,telenor,norway,4g,good,36668.428576068945,15522.965017462457,89.28099740459314
1700598000,telenor,norway,4g,good,73513.27014456976,36828.15847336168,121.11742307357997
1700598006,telenor,norway,4g,good,22886.0821276663,26817.89405134436,77.62109913194593
1700598012,telenor,norway,4g,good,39951.79249511511,19123.28195113958,133.79830923896031
1700598018,telenor,norway,4g,good,1876.8946417163556,4447.359747967614,122.26013969316966
1700598024,telenor,norway,4g,good,38953.528686603364,10200.867985567822,85.9231663726178
1700598030,telenor,norway,4g,good,50583.920802686865,53176.104582555956,278.6508111824498
1700598036,telenor,norway,4g,good,37436.874438071834,25832.322233032704,98.29684626326015
1700598042,telenor,norway,4g,good,34716.08288278978,12871.846132371156,130.66810040265494
1700598048,telenor,norway,4g,good,6396.616362928184,8593.84552104752,104.80087325079101
1700598054,telenor,norway,4g,good,28439.16792852373,22722.192912178358,140.69632440275555
1700598060,telenor,norway,4g,good,31624.122524638286,28689.108112094247,55.72026688044138
1700598066,telenor,norway,4g,good,42539.352052563925,12551.10978111887,171.34449800451463
1700598072,telenor,norway,4g,good,46248.97923341067,27655.199135199167,104.75198015516789
1700598078,telenor,norway,4g,good,44568.859204793174,12795.634312365444,96.45636876711869
1700598084,telenor,norway,4g,good,54749.99389890382,14853.793739819796,86.06420332647923
1700598090,telenor,norway,4g,good,45863.620871649466,2987.55328929731,88.76348910707985
1700598096,telenor,norway,4g,good,40469.187955573194,6169.822441397466,94.69355532338993
1700598102,telenor,norway,4g,good,66922.47328558195,12736.58166340265,112.314589405846
1700598108,telenor,norway,4g,good,32174.56193628552,38319.869955401664,59.78626407713355
1700598114,telenor,norway,4g,good,33501.991545706565,24143.50743235921,220.9699498765314
1700598120,telenor,norway,4g,good,70130.51455014161,35060.3238546787,82.57059042649301
1700598126,telenor,norway,4g,good,20528.7536361423,10928.440336482958,46.83286845480705
1700598132,telenor,norway,4g,good,4931.092739893911,20159.37522567917,125.76480995136117
1700598138,telenor,norway,4g,good,85776.19673846138,36001.32820757575,103.6170150649902
1700598144,telenor,norway,4g,good,36846.60310914739,8273.139517464635,66.19344616572658
1700598150,telenor,norway,4g,good,56918.635035693755,7645.131321943403,74.97841355048395
1700598156,telenor,norway,4g,good,49292.65369381187,30010.225499144235,57.30854109128502
1700598162,telenor,norway,4g,good,96341.53308542228,12224.258261011793,117.07013591146466
1700598168,telenor,norway,4g,good,59536.67481633076,18822.647538204536,189.09653096457563
1700598174,telenor,norway,4g,good,49296.157362214224,21550.170433287574,82.82442799369088
1700598180,telenor,norway,4g,good,10767.16587815747,2701.360646464055,114.02702050795666
1700598186,telenor,norway,4g,good,17516.651011289436,7989.414067175221,87.934692699202
1700598192,telenor,norway,4g,good,7722.556659364351,9075.470721732208,119.3402733537172
1700598198,telenor,norway,4g,good,27527.69713291687,14443.056076593919,103.68564753740984
1700598204,telenor,norway,4g,good,11474.72032191168,12679.12063066893,227.49228152248907
1700598210,telenor,norway,4g,good,33324.19734608879,3647.762503679729,65.11430985069678
1700598216,telenor,norway,4g,good,36084.30541558965,22115.56006357283,62.67892623630877
1700598222,telenor,norway,4g,good,36184.376458501814,11734.886427625333,95.61647531949
1700598228,telenor,norway,4g,good,21402.28989410432,24179.060837465215,124.12763706271295
1700598234,telenor,norway,4g,good,28693.029051191046,24279.929118887292,100.48970711859943
1700598240,telenor,norway,4g,good,43642.57670464253,8200.996870019719,127.0078796674121
1700598246,telenor,norway,4g,good,36428.30884075666,4954.199730043324,246.24598576143572
1700598252,telenor,norway,4g,good,60986.792962699496,21720.60683174878,190.96066924306658
1700598258,telenor,norway,4g,good,33265.41830786385,4652.5281144285445,183.05359160830946
1700598264,telenor,norway,4g,good,52826.69915822272,11208.526501408594,138.34765628118134
1700598270,telenor,norway,4g,good,18402.51956258232,20594.517871862492,81.76933809522916
1700598276,telenor,norway,4g,good,45986.74386818062,38125.89710933713,53.88471088660409
1700598282,telenor,norway,4g,good,51652.83981206032,31832.545271654686,79.94759461715444
1700598288,telenor,norway,4g,good,143263.6434289962,43724.78019450309,80.21057692525355
1700598294,telenor,norway,4g,good,4408.67635891631,2677.7072180119626,199.57222744681067
1700598300,telenor,norway,4g,good,33933.565124927336,17467.43593192947,101.50156474019029
1700598306,telenor,norway,4g,good,51804.70408617307,15744.540048218672,123.37882111518348
1700598312,telenor,norway,4g,good,55705.71964105268,15970.598594201476,103.43282169016763
1700598318,telenor,norway,4g,good,35042.94782720666,22839.202588645316,141.97764659805205
1700598324,telenor,norway,4g,good,53502.8045268672,3455.5936123873444,147.16389342256323
1700598330,telenor,norway,4g,good,5246.027086369793,16790.392247305866,87.19569143143447
1700598336,telenor,norway,4g,good,49229.87417176152,14872.144953570267,273.8605062656532
1700598342,telenor,norway,4g,good,35115.71690735885,25846.47106600364,80.80718740935296
1700598348,telenor,norway,4g,good,1405.4452319038182,696.2743761045474,270.19967241566
1700598354,telenor,norway,4g,good,41968.5613000766,45899.52252622043,68.78627373212824
1700598360,telenor,norway,4g,good,29990.45808293926,4077.7110989672265,154.46279591951978
1700598366,telenor,norway,4g,good,68295.76213275811,32664.190198459593,83.12493542480374
1700598372,telenor,norway,4g,good,86261.2076700803,31000.728541155073,53.502138987166816
1700598378,telenor,norway,4g,good,55605.871345876556,15851.115775158933,132.73651130548248
1700598384,telenor,norway,4g,good,53415.3133286162,7861.683114358149,98.38941485882964
1700598390,telenor,norway,4g,good,84797.55985350558,43128.047061205056,83.29526198353076
1700598396,telenor,norway,4g,good,107872.30248467563,15868.841795882225,86.7124619964975
1700598402,telenor,norway,4g,good,5114.794702880946,8730.612700293239,68.90906535373101
1700598408,telenor,norway,4g,good,63465.287315662186,43235.91333583689,111.85557417769351
1700598414,telenor,norway,4g,good,20949.59243604672,2733.4503111095405,185.37561601170577
1700598420,telenor,norway,4g,good,57633.39152800642,13578.48181078797,176.14718781441925
1700598426,telenor,norway,4g,good,26727.56087816007,18171.205555400065,100.6274076509378
1700598432,telenor,norway,4g,good,24572.2838366109,16046.089978019485,188.41570520296244
1700598438,telenor,norway,4g,good,23324.34128456733,9872.239756571918,205.60755826628937
1700598444,telenor,norway,4g,good,12158.810981506782,6420.123122775041,109.2081705509621
